,concept_uri,preferred_label
1405,http://data.europa.eu/esco/skill/1a2cca81-480c-43ad-b183-923827f2fc0b,Knochenmarkstransplantation vornehmen
1406,http://data.europa.eu/esco/skill/1a2da6f0-3d19-4305-8a07-dc7237947dee,die eigene Kompetenz im künstlerischen Coaching beurteilen
1407,http://data.europa.eu/esco/skill/1a3660c2-011c-4e96-9b1d-529afc305428,Qualität von Erzeugnissen kontrollieren
1408,http://data.europa.eu/esco/skill/1a369b5d-cf7a-4dc6-8d65-18b4e16949a2,Zusammensetzung von Backwaren
1409,http://data.europa.eu/esco/skill/1a4490c8-e98b-49f0-bdc8-78484a978dc0,Audiologie
1410,http://data.europa.eu/esco/skill/1a489f62-88ea-490f-a46e-864161ed6ca2,Mittel des Betriebshofes verwalten
1411,http://data.europa.eu/esco/skill/1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9,digitale Technologien kreativ einsetzen
1412,http://data.europa.eu/esco/skill/1a4fdd0e-2cbe-4b77-aa6e-e46efc181b76,Organisation oder Unternehmen vertreten
1413,http://data.europa.eu/esco/skill/1a539b09-1fd9-4a86-9c5d-fde7499a2f9d,Wahlrecht
1414,http://data.europa.eu/esco/skill/1a59af95-f36a-4d99-a5ca-6a7a46e2ecb0,Körpersprache
1415,http://data.europa.eu/esco/skill/1a61a520-f4a5-48fe-9087-3d0e46943d8e,geschriebenes Irisch verstehen
1416,http://data.europa.eu/esco/skill/1a63b1a7-2cac-4372-8760-7bb6afb36949,Sicherheitsproblemen nachgehen
1417,http://data.europa.eu/esco/skill/1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,nachhaltige Energie fördern
1418,http://data.europa.eu/esco/skill/1a6d5cbc-74e5-444c-8fb7-00cd7daf245e,Festkörperchemie
1419,http://data.europa.eu/esco/skill/1a751830-e315-45f4-878d-b42563221e53,rechtliche Dokumente für Aquakulturen
1420,http://data.europa.eu/esco/skill/1a759121-80d4-4fa2-a4e0-8002de3e1181,Herstellung von Schuhwerk planen
1421,http://data.europa.eu/esco/skill/1a7a862d-1fb8-4348-8af6-9f43de020357,Kampfkunst ausüben
1422,http://data.europa.eu/esco/skill/1a7b4d88-65bc-4335-9f6b-3e961e2d2f16,Feuerraum vorbereiten
1423,http://data.europa.eu/esco/skill/1a88245d-d7d4-4bde-aa3d-78706b01a94b,Instrumente auf der Bühne stimmen
1424,http://data.europa.eu/esco/skill/1a90e24e-c548-4104-8554-011870b0a891,Hygieneberichte erstellen
1425,http://data.europa.eu/esco/skill/1a9d7afe-9480-4ce7-b500-2c16d3984c15,Namensgebungsstrategien ausführen
1426,http://data.europa.eu/esco/skill/1aa0f58e-790d-4965-afd2-18c581481c0c,Zeichnungen von Kfz-Teilen
1427,http://data.europa.eu/esco/skill/1aa8b15c-385b-4ee0-963c-b9e57ad6c682,Plasmaschneidmaschine pflegen
1428,http://data.europa.eu/esco/skill/1aae38c8-f75a-4009-8aa0-c5fa94b06e6b,Wasserqualitätsprüfung leiten
1429,http://data.europa.eu/esco/skill/1aae6b01-7b89-4266-8251-6af5359720ed,Betrieb innerhalb der Tankstelle organisieren
1430,http://data.europa.eu/esco/skill/1ab1449d-5b65-458b-b115-f5283a52da8e,über Energie- und Wasserverbrauch beraten
1431,http://data.europa.eu/esco/skill/1aba7c4a-4e13-4fa1-905b-7ed26952fbd5,Materialstabilität prüfen
1432,http://data.europa.eu/esco/skill/1abc1d86-e529-42ab-828f-8d4fc225b076,Flüssigkeiten filtern
1433,http://data.europa.eu/esco/skill/1abcc511-ba5a-42e0-8d88-7efb39af4c36,automatische Schneidsysteme für Schuhwerk und Lederwaren bedienen
1434,http://data.europa.eu/esco/skill/1ac80de2-ed02-4ce1-9739-cd4a84b835dc,"Zahnstein, Plaque und Verfärbungen entfernen"
1435,http://data.europa.eu/esco/skill/1acc3692-efa7-47d0-9deb-062e60b2208f,neu auf den Markt gekommene Fahrzeuge
1436,http://data.europa.eu/esco/skill/1acf0f0a-1945-43fb-a0bf-3c5b01cc4063,Schaufelradbagger bedienen
1437,http://data.europa.eu/esco/skill/1acf32e9-3cc6-4b3d-9d02-7cdf307743c3,Fasciatherapie
1438,http://data.europa.eu/esco/skill/1ad00ef7-dfdf-4b82-8324-5942986c9010,an der Organisation von Rettungsübungen teilnehmen
1439,http://data.europa.eu/esco/skill/1ad64d80-9350-42a7-9f86-37ef1501b0f1,Prinzipien der Lehre Rudolf Steiners
1440,http://data.europa.eu/esco/skill/1ad71686-dadc-4ff5-8007-9af8fefd882e,Freihandel fördern
1441,http://data.europa.eu/esco/skill/1ad823ab-5eb5-4377-a24a-d3deca1f7bfd,Beziehungen zu örtlichen Vertretern und Vertreterinnen pflegen
1442,http://data.europa.eu/esco/skill/1adec82b-e32b-4acc-bd89-e7d61d387161,Audiomaterialien aufnehmen
1443,http://data.europa.eu/esco/skill/1ae16f1c-a959-4164-8f8c-e8c1aaecf7d5,gesundheitspsychologische Beratung anbieten
1444,http://data.europa.eu/esco/skill/1ae7c07e-7594-4f43-846c-db47698b3164,Beleuchtung planen
1445,http://data.europa.eu/esco/skill/1ae87121-b1c6-4295-a8b6-63b055f653ff,Kunden und Kundinnen über Fahrräder beraten
1446,http://data.europa.eu/esco/skill/1aef21e0-ed3a-4c1b-9f78-39892d47828b,Kunststoff bearbeiten
1447,http://data.europa.eu/esco/skill/1af2db15-2af9-44dd-9639-bf1fc69d4c34,Beziehungen mit Interessenträgern aufrechterhalten
1448,http://data.europa.eu/esco/skill/1afb3c58-41a5-484b-b627-363ede418757,Vorkehrungen für mögliche Mängel treffen
1449,http://data.europa.eu/esco/skill/1b04fdae-b2b7-469d-bbe4-420a32b82071,Terminologie der Chiropraktik
1450,http://data.europa.eu/esco/skill/1b08d1b9-af03-4175-8307-8f3660b42356,Trocknungsfehler bei Holz erkennen
1451,http://data.europa.eu/esco/skill/1b10c3de-1284-4c89-a9f9-762ad51a6ad7,Modetrends
1452,http://data.europa.eu/esco/skill/1b1c2d44-c487-4121-a2ed-dcda651f4d59,Kfz-Steuereinrichtungen
1453,http://data.europa.eu/esco/skill/1b1cf435-46ba-4471-afda-5029b36b3862,Regierungsvertretung
1454,http://data.europa.eu/esco/skill/1b1d3540-4c65-4d9f-aa14-f6e200e810d1,Cochlea-Implantate anpassen
1455,http://data.europa.eu/esco/skill/1b270383-b30c-4092-a9ed-b1637ecf2b79,meteorologische Informationen nutzen
1456,http://data.europa.eu/esco/skill/1b2889c2-154d-4e5f-b7d1-bd1f07df86ab,animierte Geschichten schaffen
1457,http://data.europa.eu/esco/skill/1b2ba534-a8de-42ff-83fc-55d7e6103d3a,optische Komponenten in Rahmen einbauen
1458,http://data.europa.eu/esco/skill/1b2ec9bb-ba7c-4f93-87ac-ec712c9b68c3,Behälter und Kessel installieren
1459,http://data.europa.eu/esco/skill/1b3370df-c280-470c-ac35-951f42ca8b19,sich für ein positives Bild der Pflege einsetzen
1460,http://data.europa.eu/esco/skill/1b3a0b78-cd19-4503-a58c-9b1eda2396bb,Kupferrohre für Gasleitungen vorbereiten
1461,http://data.europa.eu/esco/skill/1b3fc0e0-c6f9-45fc-9c6e-14bbba662979,Informationsnormen entwickeln
1462,http://data.europa.eu/esco/skill/1b43a162-4527-4e1a-a189-8c7311d94d66,Serviceerfordernisse ermitteln
1463,http://data.europa.eu/esco/skill/1b45b91c-0949-45cf-a6d8-040a62423060,den Gastzugang überwachen
1464,http://data.europa.eu/esco/skill/1b4dedad-290e-48cd-a44d-7f801f9ad423,Schüttgutlastwagen beladen
1465,http://data.europa.eu/esco/skill/1b509156-3e4d-4eb2-98a7-d1fd1188e2c2,Zirkusdisziplinen ausüben
1466,http://data.europa.eu/esco/skill/1b5801fa-1153-40a5-aa45-861c28a7f662,geringfügige Kratzer an Fahrzeugen beseitigen
1467,http://data.europa.eu/esco/skill/1b5b4ecb-0c8a-48cd-a512-ef0007de2a27,Operationssaal vorbereiten
1468,http://data.europa.eu/esco/skill/1b61166d-0495-4f16-aff0-f564d3a8afb3,analytische Chemie
1469,http://data.europa.eu/esco/skill/1b6197c8-a08b-412b-8be0-ed6de108b17e,elektrische Systeme optimieren
1470,http://data.europa.eu/esco/skill/1b644187-7c16-4685-bc80-fe1279492dea,Klärschlammbehandlung koordinieren
1471,http://data.europa.eu/esco/skill/1b6a5461-942e-43a0-a521-c6ef1e3ef66d,psychotherapeutische Praktiken evaluieren
1472,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522,Datenverarbeitungstechniken benutzen
1473,http://data.europa.eu/esco/skill/1b718a43-4295-44cc-9530-78323bbeb663,Fermentation im Labormaßstab
1474,http://data.europa.eu/esco/skill/1b71f0d0-8e57-44dc-aaa0-3ee6fbb59991,Vorschriftsmäßigkeit von Bauten überprüfen
1475,http://data.europa.eu/esco/skill/1b73b2a7-aefc-49ef-8b30-b90ca7429984,Kunden und Kundinnen über Baustoffe informieren
1476,http://data.europa.eu/esco/skill/1b7c716e-af95-4cda-a42f-6479c8b139f5,MDX
1477,http://data.europa.eu/esco/skill/1b7d5366-516a-4e3a-8ff0-e3f7973c00a7,Regulierungen in den sozialen Diensten überwachen
1478,http://data.europa.eu/esco/skill/1b7e6f56-bc73-4bcc-81ae-09252175d418,Estnisch
1479,http://data.europa.eu/esco/skill/1b8194a4-952a-48e6-8087-237a29039f50,Schadenakten analysieren
1480,http://data.europa.eu/esco/skill/1b8872bd-d869-4b08-b9b2-296d2b1c644c,Verhalten von Schülern/Schülerinnen begleitend beobachten
1481,http://data.europa.eu/esco/skill/1b8a6c1c-5421-47d5-8a08-c6b222b9ac83,Fotofilm schneiden
1482,http://data.europa.eu/esco/skill/1b90438f-820f-4b1c-9fbb-ac60a4369404,Metall gießen
1483,http://data.europa.eu/esco/skill/1b94ad6c-c54d-4bdd-858d-81ebef51c5a4,nachhaltige Materialien und Komponenten für Schuhe
1484,http://data.europa.eu/esco/skill/1b957e3d-0017-42b0-9bfe-49a1cdd31de7,Schreibunterricht geben
1485,http://data.europa.eu/esco/skill/1b9899a4-5b50-44b0-a21a-e2f86c51ac5a,den körperlichen Zustand von Kunden/Kundinnen bewerten
1486,http://data.europa.eu/esco/skill/1ba35185-09cc-4b54-a3c5-57b87be4d9d1,Produktionsprognosen mit den tatsächlichen Ergebnissen vergleichen
1487,http://data.europa.eu/esco/skill/1ba3a076-6517-4dd9-b461-eb23ca25fbe9,nukleare Wiederaufbereitung
1488,http://data.europa.eu/esco/skill/1ba59ce0-7fec-434b-8d5c-9b275250a26c,Präsentationsmaterial erstellen
1489,http://data.europa.eu/esco/skill/1bb3a4b7-c0e4-434a-850d-0d2874a9c251,Geduld üben
1490,http://data.europa.eu/esco/skill/1bba98a7-92b9-450b-9235-e0c905f8f3c4,Informationsarchitektur
1491,http://data.europa.eu/esco/skill/1bbb69ce-0751-467f-a619-dcc62b467e2b,Zugang der Fahrgäste zu bestimmten Bereichen an Bord beschränken
1492,http://data.europa.eu/esco/skill/1bc407da-f2cf-41d3-a567-a21930660199,Vorbeugungsmaßnahmen gegen Schädlinge
1493,http://data.europa.eu/esco/skill/1bc46d79-d290-4d2e-bf79-a634ea10e584,Normen für Abfertigungsgebäude an Flughäfen
1494,http://data.europa.eu/esco/skill/1bc718b6-ed90-4a9d-9fa7-8cec928a4581,Creative-Suite-Software benutzen
1495,http://data.europa.eu/esco/skill/1bc7c69b-4292-4592-b854-f48165a06082,Motoren reparieren
1496,http://data.europa.eu/esco/skill/1bcabfd1-501c-47be-bce7-c1862ad43801,regelmäßig die Takelageausrüstung überprüfen
1497,http://data.europa.eu/esco/skill/1bcc8d7a-c875-4c6b-829a-5d3f5098802a,Bindemaschine bedienen
1498,http://data.europa.eu/esco/skill/1bd03b9b-835e-4719-ac20-d2d547840061,Krebsvorsorgeuntersuchungen durchführen
1499,http://data.europa.eu/esco/skill/1bd159ef-68ad-4a6d-90c7-e1ba4b258c9d,technische Bühnenausrüstung einrichten
1500,http://data.europa.eu/esco/skill/1bd1b8e7-246d-4481-9f26-d62abb7edfb6,Uhren entmagnetisieren
1501,http://data.europa.eu/esco/skill/1bd24c22-f065-4ef9-adf4-068f01581987,Arbeitsphysiologie
1502,http://data.europa.eu/esco/skill/1be014ca-6909-497a-95fc-426ef9945583,Sprengstoff in Bohrlöcher einbringen
1503,http://data.europa.eu/esco/skill/1be2bb07-dbb2-4a67-b133-30b4ff30b094,Abrechnungsvorgänge prüfen
1504,http://data.europa.eu/esco/skill/1be68ecc-7263-4118-8ca5-254e444f3bc0,Studierende zu Lerninhalten befragen
1505,http://data.europa.eu/esco/skill/1be9c62c-4cc6-4ac5-9935-122f67ea7672,Kraftstoff auffüllen und verrechnen
1506,http://data.europa.eu/esco/skill/1be9dd4c-ea8d-485e-8a45-28e8a7ab36d3,medizinische Bilder interpretieren
1507,http://data.europa.eu/esco/skill/1bfd3bf6-a289-4c30-b0b0-16aae3434c39,Meinungsbildung in der klinischen Psychologie
1508,http://data.europa.eu/esco/skill/1bfeddc8-44be-4559-af64-2b2d41ceae65,Farbe entfernen
1509,http://data.europa.eu/esco/skill/1c00bc98-2713-4c62-82c5-6d86f2e6a4cb,Grundlagen der Animation
1510,http://data.europa.eu/esco/skill/1c08d63d-1c5e-4b9b-ad3e-f7ba7debb2d1,Prognose für Unternehmensrisiken erstellen
1511,http://data.europa.eu/esco/skill/1c0dd8ea-c74a-4ef7-ab9a-a42aa39925fa,Stunts ausführen
1512,http://data.europa.eu/esco/skill/1c218559-82fd-45f9-b2db-1734321b3edc,an der pränatalen Fötusüberwachung teilhaben
1513,http://data.europa.eu/esco/skill/1c2978b8-bb0d-4249-9c23-877571a4dffa,Cloud-Sicherheit und Compliance
1514,http://data.europa.eu/esco/skill/1c2b578b-829e-4ef7-b709-c77dd51d457c,an akademischen Ausschüssen teilnehmen
1515,http://data.europa.eu/esco/skill/1c34d5c8-68d9-4cb2-9a38-5ca95652bf86,zoologische Ausstellungen organisieren
1516,http://data.europa.eu/esco/skill/1c36a4d4-e2d5-46b8-a43b-b749fc3dc7e6,den körperlichen Zustand eines Kunden/einer Kundin analysieren
1517,http://data.europa.eu/esco/skill/1c388c1a-2a84-4377-a99a-860323eeff1d,Besucherinformationen bereitstellen
1518,http://data.europa.eu/esco/skill/1c3a0f83-8ee5-4693-9e3d-f1546a59a653,Arten von Verpackungsmaterialien
1519,http://data.europa.eu/esco/skill/1c43679a-c6fc-4b42-bb8b-452a34ae9b73,Chromatografie-Software verwenden
1520,http://data.europa.eu/esco/skill/1c44e94d-c009-49d5-ab38-fa55a3aecca5,mit zur Samenentnahme vorgesehenen Tieren umgehen
1521,http://data.europa.eu/esco/skill/1c45c221-6da5-4bba-a74f-0a0b1bbf890f,Abfolge beim Laden der Fracht festlegen
1522,http://data.europa.eu/esco/skill/1c460d2d-90c6-4fc9-ad49-febb6e15605a,Preisbildungsstrategien
1523,http://data.europa.eu/esco/skill/1c4fa8a3-7f7e-4c63-a36c-89e4321774d6,historische Klimaveränderungen feststellen
1524,http://data.europa.eu/esco/skill/1c50435f-593c-4269-b111-36475599dccf,Glücksspielfinanzen verwalten
1525,http://data.europa.eu/esco/skill/1c5266f7-77ba-440c-bd09-1d5037fe9d74,Parkett aufnageln
1526,http://data.europa.eu/esco/skill/1c582939-d981-4325-a2ac-f87fc6cf2315,Philosophie der Mathematik
1527,http://data.europa.eu/esco/skill/1c5f1010-17aa-4a17-acd3-3bbef4fcd2b4,Korrosionsarten
1528,http://data.europa.eu/esco/skill/1c5fd6e5-a5a5-495d-a92b-49978beecc4f,Bedürfnisse der Zielgruppe mit den eigenen Fähigkeiten zur Deckung bringen
1529,http://data.europa.eu/esco/skill/1c66359a-5d68-4526-86ab-4a2c554aab57,Strategien zur Reichweite von Kulturstätten entwickeln
1530,http://data.europa.eu/esco/skill/1c6736c2-77de-419c-9b84-8932e15abc21,Wundversorgung durchführen
1531,http://data.europa.eu/esco/skill/1c685542-aa09-4704-ba87-2b1ffd802e1f,eine Projektion ablaufen lassen
1532,http://data.europa.eu/esco/skill/1c70f577-4c90-4fa9-9fc8-ac594c19dd52,Reiten
1533,http://data.europa.eu/esco/skill/1c79db45-e4be-4b6e-af3b-a0ba61353aee,Personal im Visual Merchandising betreuen
1534,http://data.europa.eu/esco/skill/1c7ac9a3-5385-4443-bd7f-64f86451c0c1,pädagogische Strategien zur Förderung der Kreativität nutzen
1535,http://data.europa.eu/esco/skill/1c7c161d-1c78-4098-b28d-147857d44699,fortlaufende Konformität mit Vorschriften sicherstellen
1536,http://data.europa.eu/esco/skill/1c7fbce8-741b-416a-8b34-f9900e0ddd52,Shiva (Videospielerstellungssysteme)
1537,http://data.europa.eu/esco/skill/1c8327dd-9af0-4124-9c4e-0342d90189d4,Pharmazeutische Produktionseinrichtungen entwickeln
1538,http://data.europa.eu/esco/skill/1c8658c0-8f1e-4bf1-8e81-0a3a6033847e,Sicherheitssensoren verkabeln
1539,http://data.europa.eu/esco/skill/1c8a92d4-18b9-4279-898c-ad89233bb511,Lagerung von Zutaten überwachen
1540,http://data.europa.eu/esco/skill/1c8cf387-396b-4311-af1f-87f404bb1aa1,mathematische Grundkenntnisse vermitteln
1541,http://data.europa.eu/esco/skill/1c977f2b-7fca-4e4f-ae5f-f4d69b474a4f,eine Abteilung des sozialen Dienstes verwalten
1542,http://data.europa.eu/esco/skill/1c9853ad-fad2-4d50-9fe3-6580d9e4d51e,Personal im Obstanbau beaufsichtigen
1543,http://data.europa.eu/esco/skill/1c9bb265-6ff7-428e-9a72-9c8df75178b8,Auswirkungen industrieller Aktivitäten beurteilen
1544,http://data.europa.eu/esco/skill/1ca140f8-d8aa-4e02-8ddc-31cbf75dd7ae,Technologien nach dem Mikrowellenprinzip
1545,http://data.europa.eu/esco/skill/1ca917fd-8d94-4662-adb8-71202b5e5e54,Schornsteininspektionsberichte erstellen
1546,http://data.europa.eu/esco/skill/1cbeb169-76fe-4865-be00-6c7618c5fd9f,Ergebnisse der Bewertung früherer Lernerfahrungen festhalten
1547,http://data.europa.eu/esco/skill/1cc990a6-3b53-4a7c-a645-64b8fdda1aa3,Hilfestellung bei der Erstellung eines Probenplanes leisten
1548,http://data.europa.eu/esco/skill/1cca610d-2afc-44a7-97fc-f2262fb5fc75,Vermessung
1549,http://data.europa.eu/esco/skill/1ccb6921-3599-4d58-86ee-b659b5fa1c2a,zahnmedizinische Behandlungsoptionen mit den Patienten/Patientinnen diskutieren
1550,http://data.europa.eu/esco/skill/1ccde3e7-d2bb-4acb-bc8c-6831d7c13fc8,Kunstdünger
1551,http://data.europa.eu/esco/skill/1ccf5bda-d904-4d00-9c71-9b8f0196e9f9,Konzessionen erteilen
1552,http://data.europa.eu/esco/skill/1cd4dbed-77dc-435c-8fc5-c8f4eb740853,diagnostische Bildgebungsverfahren vorbereiten
1553,http://data.europa.eu/esco/skill/1ce3af48-b15f-4851-8db6-cbbdc49ad19b,sicheres Aussteigen von Fahrgästen erleichtern
1554,http://data.europa.eu/esco/skill/1ce4cddd-4a74-458e-a2d4-152ca939475a,OWASP ZAP
1555,http://data.europa.eu/esco/skill/1ceaa154-d7ce-4396-bd05-b330e17d2172,Milchproben präparieren
1556,http://data.europa.eu/esco/skill/1cebfd4f-2ab3-480a-a3c8-8065a303717d,Fragen der öffentlichen Gesundheit ansprechen
1557,http://data.europa.eu/esco/skill/1cf20c3c-027e-45f4-bad1-c91b98726d28,Information über Erdwärmepumpen zur Verfügung stellen
1558,http://data.europa.eu/esco/skill/1cf8cd2a-0b84-47f9-be63-4d36d3bff528,besondere Verpackungen für Kunden und Kundinnen durchführen
1559,http://data.europa.eu/esco/skill/1cf9bfb6-ad70-4489-b309-0f67c22c27ad,Anweisung in Musiktherapie-Sitzungen geben
1560,http://data.europa.eu/esco/skill/1d0293a1-638f-4e0f-a4c1-4cb59e6e1a22,Informationsmaterial zu Ernährungsfragen vorbereiten
1561,http://data.europa.eu/esco/skill/1d030822-b7d9-4374-ab93-57b0f57fe466,Papier manuell trocknen
1562,http://data.europa.eu/esco/skill/1d062465-89b3-4fd9-b043-0f4d6d386a52,Medienrecht
1563,http://data.europa.eu/esco/skill/1d07fabb-77ff-4572-bdbf-920546604930,Fischprodukte konservieren
1564,http://data.europa.eu/esco/skill/1d0c2220-6855-4689-aeea-16c9c615b284,sich mit dem Produzenten beraten
1565,http://data.europa.eu/esco/skill/1d0de98f-c5a6-4607-aea9-d432794f144b,tote Sprachen
1566,http://data.europa.eu/esco/skill/1d1b0108-3d56-45e2-bf0a-dca06a8ee5e3,Bioethik
1567,http://data.europa.eu/esco/skill/1d1fedcb-4995-44ac-90f5-f31a157ce512,mit Frustration umgehen
1568,http://data.europa.eu/esco/skill/1d21f6ad-340f-45da-a0a3-4e83867f47a6,Erste Hilfe leisten
1569,http://data.europa.eu/esco/skill/1d25213c-ab01-45c5-8bb3-f2fd9702a919,Leitlinien der Unternehmenszentrale in betriebliche Vorgänge vor Ort einbinden
1570,http://data.europa.eu/esco/skill/1d2c317c-9921-4df1-85be-1eed1189d85e,Kunden und Kundinnen über Accessoires zur Ergänzung der Kleidung beraten
1571,http://data.europa.eu/esco/skill/1d31e652-d925-4304-8d5a-6dd0e7bd1bd3,Kelterprozess beaufsichtigen
1572,http://data.europa.eu/esco/skill/1d38a162-61a0-42e8-83ca-47ce3e881032,einen Coachingstil entwickeln
1573,http://data.europa.eu/esco/skill/1d3a101e-227a-46a2-8295-4884c6087460,Hilfsausrüstung für Fotoarbeiten auswählen
1574,http://data.europa.eu/esco/skill/1d3c5ca3-e154-4a43-883e-7496e8886cd6,Rumänisch schreiben
1575,http://data.europa.eu/esco/skill/1d465e7f-8dfd-4b55-9cab-9494a0f2b683,Musikinstrumente reparieren
1576,http://data.europa.eu/esco/skill/1d4975d3-3278-4a35-ab2f-92215876ae73,gynäkologische Untersuchungen durchführen
1577,http://data.europa.eu/esco/skill/1d4b74b0-1a48-48ec-a3cd-26cca0c212a3,Medizinische und chemische Labordiagnostik
1578,http://data.europa.eu/esco/skill/1d4c7049-6aa2-4e88-aeab-54fedaf14911,Sportveranstaltungen managen
1579,http://data.europa.eu/esco/skill/1d4ddf05-510a-424a-85d3-2305558665c5,Meeresenergievorhaben untersuchen
1580,http://data.europa.eu/esco/skill/1d506c5e-a81c-4d18-a552-c24551acbff5,religiöse Einrichtung vertreten
1581,http://data.europa.eu/esco/skill/1d52ab5a-56b7-4b14-b84d-9e7583602b39,hydraulische Schmiedepresse warten
1582,http://data.europa.eu/esco/skill/1d5526b3-f17b-46fc-ba7d-f4a32d908a7e,gesprochenes Deutsch verstehen
1583,http://data.europa.eu/esco/skill/1d58c862-1100-438a-bea7-34e0c2a36055,analytische Methoden in den biomedizinischen Wissenschaften
1584,http://data.europa.eu/esco/skill/1d6640ab-97b2-4c89-974b-9363252c1b0a,bei der Abfüllung von Flaschen assistieren
1585,http://data.europa.eu/esco/skill/1d6ad7ed-a600-4bd4-8ae0-7bfc6625f480,mit dem Kamerateam arbeiten
1586,http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650,"Daten, Informationen und digitale Inhalte bewerten"
1587,http://data.europa.eu/esco/skill/1d6d32ea-9753-4069-b6b3-98cd6a1195c1,klinische Aufzeichnungen führen
1588,http://data.europa.eu/esco/skill/1d7234e4-1c76-4d67-9487-71d8c529cdc9,Rechtsdokumente zusammenstellen
1589,http://data.europa.eu/esco/skill/1d746c11-107f-4994-8ac5-1143bbc5cd14,Sicherheitstätigkeiten in Krankenhäusern ausüben
1590,http://data.europa.eu/esco/skill/1d7855f1-e7a9-42ad-bf0a-971591801831,Luftfahrtenglisch
